SeniorCitizen,tenure,MonthlyCharges,TotalCharges,IsNewCustomer,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighMonthlyCharges,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr,CustomerValue,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr,AvgMonthlySpend,Churn
0,65,109.3,7337.55,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1,False,False,True,7104.5,False,False,True,111.175,0
1,5,70.25,331.9,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,351.25,False,False,False,55.31666666666666,1
0,59,90.3,5194.05,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1,False,False,True,5327.7,False,False,True,86.56750000000001,0
0,72,65.25,4478.85,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,False,False,True,4698.0,False,False,True,61.3541095890411,0
0,62,100.15,6283.3,0,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,False,False,True,6209.3,False,False,True,99.73492063492064,1
0,28,94.5,2659.4,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1,False,True,False,2646.0,False,True,False,91.70344827586207,1
0,3,60.65,196.9,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,False,False,False,181.95,False,False,False,49.225,0
0,19,24.1,439.2,0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,True,False,False,457.90000000000003,True,False,False,21.96,0
0,1,19.5,19.5,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,False,False,False,19.5,False,False,False,9.75,0
0,24,85.95,2107.15,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,1,True,False,False,2062.8,True,False,False,84.286,0
1,57,53.5,3035.8,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,0,False,False,True,3049.5,False,False,True,52.341379310344834,0
0,72,25.45,1866.45,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,False,False,True,1832.3999999999999,False,False,True,25.567808219178083,0
0,67,20.5,1430.95,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,False,False,True,1373.5,False,False,True,21.043382352941176,0
0,52,20.85,1071.6,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,False,False,True,1084.2,False,False,True,20.2188679245283,0
0,71,89.9,6457.15,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1,False,False,True,6382.900000000001,False,False,True,89.68263888888889,0
0,26,26.0,684.05,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,False,True,False,676.0,False,True,False,25.335185185185182,0
0,35,113.2,3914.05,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,1,False,True,False,3962.0,False,True,False,108.72361111111111,0
0,55,69.05,3842.6,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,0,False,False,True,3797.75,False,False,True,68.61785714285715,0
0,33,20.1,670.35,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,True,False,663.3000000000001,False,True,False,19.716176470588238,0
0,72,109.65,7880.25,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,1,False,False,True,7894.8,False,False,True,107.9486301369863,0
0,1,19.2,19.2,1,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,False,False,False,19.2,False,False,False,9.6,0
0,10,33.9,298.45,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,False,False,False,339.0,False,False,False,27.13181818181818,1
1,37,90.0,3371.75,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1,False,True,False,3330.0,False,True,False,88.73026315789474,0
0,12,34.0,442.45,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,408.0,False,False,False,34.034615384615385,0
0,1,20.4,20.4,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,False,False,False,20.4,False,False,False,10.2,0
0,62,38.6,2345.55,0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,0,False,False,True,2393.2000000000003,False,False,True,37.23095238095238,0
0,1,25.25,25.25,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,25.25,False,False,False,12.625,0
0,18,60.6,1156.35,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,True,False,False,1090.8,True,False,False,60.86052631578947,0
1,69,89.95,6143.15,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,False,False,True,6206.55,False,False,True,87.75928571428571,1
0,2,74.75,144.8,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,False,False,False,149.5,False,False,False,48.26666666666667,0
0,19,20.6,414.95,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,True,False,False,391.40000000000003,True,False,False,20.7475,0
0,12,84.45,1059.55,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,False,False,False,1013.4000000000001,False,False,False,81.50384615384615,1
0,9,20.4,181.8,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,183.6,False,False,False,18.18,0
0,27,81.7,2212.55,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,1,False,True,False,2205.9,False,True,False,79.01964285714287,0
0,27,79.5,2180.55,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,False,True,False,2146.5,False,True,False,77.87678571428572,1
0,1,89.15,89.15,1,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1,False,False,False,89.15,False,False,False,44.575,1
1,24,20.3,459.95,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,True,False,False,487.20000000000005,True,False,False,18.398,0
1,14,74.95,1036.75,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,True,False,False,1049.3,True,False,False,69.11666666666666,1
1,32,74.4,2276.95,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,False,True,False,2380.8,False,True,False,68.99848484848485,1
0,11,20.0,211.95,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,False,False,False,220.0,False,False,False,17.662499999999998,0
0,1,25.0,25.0,1,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,False,False,False,25.0,False,False,False,12.5,0
1,38,80.45,3162.65,0,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,True,False,3057.1,False,True,False,81.09358974358975,0
0,9,19.75,210.65,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,False,177.75,False,False,False,21.065,0
0,54,65.65,3566.7,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,0,False,False,True,3545.1000000000004,False,False,True,64.8490909090909,0
0,29,71.0,2080.1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,1,False,True,False,2059.0,False,True,False,69.33666666666666,0
1,44,89.2,4040.2,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,False,True,False,3924.8,False,True,False,89.78222222222222,0
0,59,86.75,5186.0,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,False,False,True,5118.25,False,False,True,86.43333333333334,0
0,3,55.3,196.15,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,False,False,False,165.89999999999998,False,False,False,49.0375,1
0,18,61.5,1087.45,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,0,True,False,False,1107.0,True,False,False,57.23421052631579,0
1,67,25.1,1672.15,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,False,False,True,1681.7,False,False,True,24.59044117647059,0
0,22,55.15,1206.05,0,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,True,False,False,1213.3,True,False,False,52.43695652173913,1
0,33,34.05,1113.95,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0,False,True,False,1123.6499999999999,False,True,False,32.76323529411765,0
0,5,19.95,107.05,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,99.75,False,False,False,17.841666666666665,0
0,2,19.95,38.15,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,39.9,False,False,False,12.716666666666667,0
0,72,89.7,6339.3,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1,False,False,True,6458.400000000001,False,False,True,86.83972602739726,0
0,9,20.4,184.1,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,183.6,False,False,False,18.41,0
0,67,26.3,1688.9,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,True,1762.1000000000001,False,False,True,24.836764705882356,0
0,16,84.95,1378.25,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,True,False,False,1359.2,True,False,False,81.07352941176471,1
0,8,20.7,137.6,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,False,False,False,165.6,False,False,False,15.288888888888888,0
0,5,43.25,219.0,1,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0,False,False,False,216.25,False,False,False,36.5,1
0,23,48.35,1067.15,0,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0,True,False,False,1112.05,True,False,False,44.46458333333334,1
0,1,79.55,79.55,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,False,False,False,79.55,False,False,False,39.775,1
1,50,71.05,3444.85,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,False,False,True,3552.5,False,False,True,67.54607843137255,1
0,17,19.45,369.05,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,True,False,False,330.65,True,False,False,20.50277777777778,0
0,68,110.8,7553.6,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1,False,False,True,7534.4,False,False,True,109.47246376811594,0
0,1,84.5,84.5,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,False,False,84.5,False,False,False,42.25,1
1,25,69.3,1813.1,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,True,False,1732.5,False,True,False,69.73461538461538,0
0,67,49.35,3321.35,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0,False,False,True,3306.4500000000003,False,False,True,48.84338235294118,0
0,32,20.35,707.5,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,False,True,False,651.2,False,True,False,21.439393939393938,0
1,67,105.6,7112.15,0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,1,False,False,True,7075.2,False,False,True,104.59044117647058,0
1,72,64.45,4641.1,0,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,False,False,True,4640.400000000001,False,False,True,63.57671232876713,0
0,71,108.6,7690.9,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,False,False,True,7710.599999999999,False,False,True,106.81805555555555,1
0,1,49.9,49.9,1,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,49.9,False,False,False,24.95,0
0,46,30.3,1380.1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,1393.8,False,True,False,29.363829787234042,1
1,2,30.4,78.65,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,60.8,False,False,False,26.21666666666667,1
0,1,45.4,45.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,45.4,False,False,False,22.7,1
0,48,65.65,3094.65,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0,False,True,False,3151.2000000000003,False,True,False,63.156122448979595,0
0,61,103.3,6518.35,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,1,False,False,True,6301.3,False,False,True,105.13467741935484,0
0,32,84.15,2585.95,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,False,True,False,2692.8,False,True,False,78.36212121212121,1
0,2,44.45,82.7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,False,False,88.9,False,False,False,27.566666666666666,0
0,3,19.75,58.85,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,False,False,False,59.25,False,False,False,14.7125,1
0,5,85.4,425.9,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,1,False,False,False,427.0,False,False,False,70.98333333333333,1
0,71,89.9,6342.7,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,False,False,True,6382.900000000001,False,False,True,88.09305555555555,0
0,37,55.05,2030.75,0,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,True,False,2036.85,False,True,False,53.44078947368421,0
0,65,104.1,6700.05,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,False,False,True,6766.5,False,False,True,101.51590909090909,0
0,67,106.6,7244.7,0,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,1,False,False,True,7142.2,False,False,True,106.53970588235293,0
0,49,75.2,3678.3,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,3684.8,False,False,True,73.566,1
0,50,70.5,3486.65,0,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,1,False,False,True,3525.0,False,False,True,68.36568627450981,0
0,25,19.6,411.15,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,False,True,False,490.00000000000006,False,True,False,15.813461538461537,0
0,17,55.85,937.5,0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0,True,False,False,949.45,True,False,False,52.083333333333336,1
0,64,24.05,1559.15,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,False,False,True,1539.2,False,False,True,23.986923076923077,0
0,25,38.1,970.4,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,0,False,True,False,952.5,False,True,False,37.323076923076925,0
1,23,106.4,2483.5,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,True,False,False,2447.2000000000003,True,False,False,103.47916666666667,1
1,24,34.25,828.2,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0,True,False,False,822.0,True,False,False,33.128,0
0,37,100.05,3810.55,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,False,True,False,3701.85,False,True,False,100.27763157894738,0
0,21,68.65,1493.2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,True,False,False,1441.65,True,False,False,67.87272727272727,0
0,1,45.8,45.8,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,45.8,False,False,False,22.9,0
0,10,75.75,777.3,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,757.5,False,False,False,70.66363636363636,0
0,6,84.4,556.35,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,False,False,False,506.40000000000003,False,False,False,79.47857142857143,1
0,51,96.4,4911.05,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,1,False,False,True,4916.400000000001,False,False,True,94.44326923076923,0
0,10,20.55,187.35,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,False,False,False,205.5,False,False,False,17.03181818181818,0
0,6,50.95,307.6,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,False,False,False,305.70000000000005,False,False,False,43.94285714285714,0
0,47,90.5,4318.35,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,1,False,True,False,4253.5,False,True,False,89.965625,0
0,61,79.4,4820.55,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,1,False,False,True,4843.400000000001,False,False,True,77.7508064516129,0
0,52,58.75,3038.55,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0,False,False,True,3055.0,False,False,True,57.3311320754717,0
0,35,59.45,2136.9,0,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,False,True,False,2080.75,False,True,False,59.358333333333334,0
0,71,105.7,7472.15,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,1,False,False,True,7504.7,False,False,True,103.7798611111111,0
0,6,56.25,389.1,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,False,False,337.5,False,False,False,55.58571428571429,1
0,45,53.3,2296.25,0,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,False,True,False,2398.5,False,True,False,49.91847826086956,0
1,2,85.55,187.45,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,False,False,False,171.1,False,False,False,62.48333333333333,1
0,4,68.65,261.25,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0,False,False,False,274.6,False,False,False,52.25,1
0,2,24.3,38.45,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,False,48.6,False,False,False,12.816666666666668,0
0,4,77.85,299.2,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,False,False,311.4,False,False,False,59.839999999999996,1
0,51,59.9,3043.6,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0,False,False,True,3054.9,False,False,True,58.53076923076923,0
0,60,23.95,1506.4,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,False,False,True,1437.0,False,False,True,24.695081967213117,0
0,9,20.15,163.7,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,False,False,False,181.35,False,False,False,16.369999999999997,0
0,3,105.35,323.25,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1,False,False,False,316.04999999999995,False,False,False,80.8125,1
0,17,95.65,1640.0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,1,True,False,False,1626.0500000000002,True,False,False,91.11111111111111,0
0,8,87.05,762.1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,False,False,False,696.4,False,False,False,84.67777777777778,1
0,46,81.0,3846.35,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,False,True,False,3726.0,False,True,False,81.83723404255319,0
0,68,82.45,5646.6,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,False,False,True,5606.6,False,False,True,81.83478260869566,0
0,1,53.5,53.5,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,False,False,False,53.5,False,False,False,26.75,1
0,4,20.5,79.05,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,False,False,False,82.0,False,False,False,15.809999999999999,0
0,1,25.1,25.1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,25.1,False,False,False,12.55,1
0,28,54.4,1516.6,0,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,0,False,True,False,1523.2,False,True,False,52.29655172413793,0
0,39,58.6,2224.5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,0,False,True,False,2285.4,False,True,False,55.6125,0
0,11,84.8,888.75,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,False,False,False,932.8,False,False,False,74.0625,0
0,71,61.4,4310.35,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,False,False,True,4359.4,False,False,True,59.865972222222226,0
0,2,20.4,42.9,1,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,40.8,False,False,False,14.299999999999999,0
1,30,79.65,2365.15,0,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,False,True,False,2389.5,False,True,False,76.29516129032258,1
0,17,20.15,353.65,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,True,False,False,342.54999999999995,True,False,False,19.647222222222222,0
0,55,94.45,5073.1,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,1,False,False,True,5194.75,False,False,True,90.59107142857144,0
0,58,79.8,4526.85,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,False,True,4628.4,False,False,True,76.72627118644068,0
0,5,54.2,308.25,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,False,False,False,271.0,False,False,False,51.375,1
1,1,19.45,19.45,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0,False,False,False,19.45,False,False,False,9.725,1
1,9,74.05,678.45,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,False,False,False,666.4499999999999,False,False,False,67.845,0
0,26,49.15,1237.3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,1277.8999999999999,False,True,False,45.82592592592592,0
0,50,19.4,1023.95,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,False,False,True,969.9999999999999,False,False,True,20.077450980392157,0
0,72,113.65,8182.75,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,False,False,True,8182.8,False,False,True,112.09246575342466,0
0,43,106.0,4532.3,0,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,1,False,True,False,4558.0,False,True,False,103.00681818181819,0
0,56,25.95,1444.05,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,False,False,True,1453.2,False,False,True,25.33421052631579,0
0,1,19.1,19.1,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,19.1,False,False,False,9.55,0
